timestamp,action,pose,target_robot_pose,target_finger_scores,completion,hit_threshold,reset_threshold,hold_frames,finger_scores,stability,counted
2026-06-24 10:23:13,张开手训练,"[250, 250, 250, 245, 245, 245]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",100.0,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",一般,False
2026-06-24 10:23:13,张开手训练,"[250, 250, 250, 248, 248, 248]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",100.0,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",一般,False
2026-06-24 10:23:13,张开手训练,"[250, 250, 250, 250, 250, 250]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",100.0,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",一般,False
2026-06-24 10:23:13,张开手训练,"[250, 250, 250, 250, 250, 250]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",100.0,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",一般,False
2026-06-24 10:23:14,张开手训练,"[250, 250, 250, 250, 250, 250]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",100.0,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",一般,False
2026-06-24 10:23:14,张开手训练,"[250, 250, 250, 250, 250, 250]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",100.0,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",一般,False
2026-06-24 10:23:14,张开手训练,"[250, 250, 250, 250, 250, 250]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",100.0,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",一般,False
2026-06-24 10:23:14,张开手训练,"[250, 250, 250, 250, 250, 250]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",100.0,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",一般,False
2026-06-24 10:23:14,张开手训练,"[250, 250, 250, 250, 250, 250]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",100.0,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",良好,False
2026-06-24 10:23:14,张开手训练,"[250, 250, 250, 250, 250, 250]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",99.8,80.0,60.0,5,"{""thumb"": 1, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",良好,False
2026-06-24 10:23:14,张开手训练,"[250, 250, 250, 250, 250, 250]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",99.4,80.0,60.0,5,"{""thumb"": 3, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",良好,False
2026-06-24 10:23:14,张开手训练,"[250, 250, 250, 250, 250, 250]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",99.2,80.0,60.0,5,"{""thumb"": 4, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",良好,False
2026-06-24 10:23:14,张开手训练,"[248, 247, 250, 250, 250, 246]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",96.8,80.0,60.0,5,"{""thumb"": 7, ""index"": 0, ""middle"": 0, ""ring"": 2, ""little"": 7}",良好,False
2026-06-24 10:23:14,张开手训练,"[246, 243, 250, 250, 242, 238]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",91.0,80.0,60.0,5,"{""thumb"": 10, ""index"": 0, ""middle"": 1, ""ring"": 14, ""little"": 20}",良好,False
2026-06-24 10:23:14,张开手训练,"[243, 238, 250, 242, 234, 230]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",66.2,80.0,60.0,5,"{""thumb"": 13, ""index"": 1, ""middle"": 32, ""ring"": 62, ""little"": 61}",良好,False
2026-06-24 10:23:14,张开手训练,"[239, 232, 242, 234, 226, 222]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",49.6,80.0,60.0,5,"{""thumb"": 18, ""index"": 25, ""middle"": 68, ""ring"": 70, ""little"": 71}",良好,False
2026-06-24 10:23:14,张开手训练,"[234, 224, 234, 226, 218, 214]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",47.0,80.0,60.0,5,"{""thumb"": 25, ""index"": 66, ""middle"": 56, ""ring"": 57, ""little"": 61}",良好,False
2026-06-24 10:23:14,张开手训练,"[230, 217, 226, 218, 210, 206]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",51.8,80.0,60.0,5,"{""thumb"": 25, ""index"": 55, ""middle"": 53, ""ring"": 53, ""little"": 55}",良好,False
2026-06-24 10:23:14,张开手训练,"[223, 209, 218, 210, 202, 198]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",51.4,80.0,60.0,5,"{""thumb"": 34, ""index"": 53, ""middle"": 52, ""ring"": 51, ""little"": 53}",良好,False
2026-06-24 10:23:14,张开手训练,"[217, 201, 210, 202, 194, 190]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",51.2,80.0,60.0,5,"{""thumb"": 36, ""index"": 51, ""middle"": 52, ""ring"": 52, ""little"": 53}",良好,False
2026-06-24 10:23:14,张开手训练,"[215, 197, 202, 194, 186, 182]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",51.0,80.0,60.0,5,"{""thumb"": 30, ""index"": 51, ""middle"": 55, ""ring"": 55, ""little"": 54}",良好,False
2026-06-24 10:23:14,张开手训练,"[212, 192, 194, 186, 178, 174]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",47.6,80.0,60.0,5,"{""thumb"": 33, ""index"": 52, ""middle"": 59, ""ring"": 60, ""little"": 58}",一般,False
2026-06-24 10:23:14,张开手训练,"[210, 188, 186, 178, 170, 166]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",47.6,80.0,60.0,5,"{""thumb"": 34, ""index"": 52, ""middle"": 59, ""ring"": 60, ""little"": 57}",一般,False
2026-06-24 10:23:14,张开手训练,"[208, 184, 178, 170, 162, 158]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",46.8,80.0,60.0,5,"{""thumb"": 36, ""index"": 52, ""middle"": 59, ""ring"": 62, ""little"": 57}",一般,False
2026-06-24 10:23:14,张开手训练,"[206, 180, 170, 162, 154, 150]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",46.2,80.0,60.0,5,"{""thumb"": 37, ""index"": 52, ""middle"": 60, ""ring"": 62, ""little"": 58}",一般,False
2026-06-24 10:23:14,张开手训练,"[203, 176, 162, 154, 146, 142]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",45.0,80.0,60.0,5,"{""thumb"": 39, ""index"": 53, ""middle"": 61, ""ring"": 63, ""little"": 59}",一般,False
2026-06-24 10:23:14,张开手训练,"[201, 173, 154, 146, 138, 134]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",45.2,80.0,60.0,5,"{""thumb"": 38, ""index"": 53, ""middle"": 61, ""ring"": 63, ""little"": 59}",一般,False
2026-06-24 10:23:14,张开手训练,"[200, 170, 146, 138, 130, 127]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",45.0,80.0,60.0,5,"{""thumb"": 39, ""index"": 53, ""middle"": 61, ""ring"": 63, ""little"": 59}",一般,False
2026-06-24 10:23:14,张开手训练,"[198, 167, 140, 130, 122, 122]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",44.6,80.0,60.0,5,"{""thumb"": 41, ""index"": 52, ""middle"": 61, ""ring"": 64, ""little"": 59}",一般,False
2026-06-24 10:23:14,张开手训练,"[196, 165, 134, 122, 114, 117]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",43.4,80.0,60.0,5,"{""thumb"": 41, ""index"": 54, ""middle"": 63, ""ring"": 65, ""little"": 60}",一般,False
2026-06-24 10:23:14,张开手训练,"[194, 162, 130, 116, 108, 113]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",43.4,80.0,60.0,5,"{""thumb"": 43, ""index"": 53, ""middle"": 62, ""ring"": 65, ""little"": 60}",一般,False
2026-06-24 10:23:14,张开手训练,"[194, 160, 127, 111, 103, 110]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",43.0,80.0,60.0,5,"{""thumb"": 43, ""index"": 53, ""middle"": 63, ""ring"": 66, ""little"": 60}",一般,False
2026-06-24 10:23:14,张开手训练,"[192, 158, 125, 107, 99, 108]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",42.8,80.0,60.0,5,"{""thumb"": 44, ""index"": 53, ""middle"": 62, ""ring"": 66, ""little"": 61}",一般,False
2026-06-24 10:23:14,张开手训练,"[192, 158, 125, 105, 97, 106]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",43.6,80.0,60.0,5,"{""thumb"": 43, ""index"": 53, ""middle"": 61, ""ring"": 65, ""little"": 60}",一般,False
2026-06-24 10:23:15,张开手训练,"[192, 156, 125, 103, 95, 106]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",43.6,80.0,60.0,5,"{""thumb"": 44, ""index"": 52, ""middle"": 61, ""ring"": 65, ""little"": 60}",一般,False
2026-06-24 10:23:15,张开手训练,"[192, 156, 125, 103, 95, 106]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",44.0,80.0,60.0,5,"{""thumb"": 42, ""index"": 53, ""middle"": 61, ""ring"": 65, ""little"": 59}",一般,False
2026-06-24 10:23:15,张开手训练,"[192, 156, 125, 103, 94, 106]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",43.2,80.0,60.0,5,"{""thumb"": 44, ""index"": 53, ""middle"": 62, ""ring"": 65, ""little"": 60}",一般,False
2026-06-24 10:23:15,张开手训练,"[190, 154, 125, 103, 94, 106]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",44.0,80.0,60.0,5,"{""thumb"": 45, ""index"": 52, ""middle"": 61, ""ring"": 64, ""little"": 58}",一般,False
2026-06-24 10:23:15,张开手训练,"[190, 154, 125, 103, 94, 106]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",44.0,80.0,60.0,5,"{""thumb"": 44, ""index"": 52, ""middle"": 61, ""ring"": 64, ""little"": 59}",一般,False
2026-06-24 10:23:15,张开手训练,"[190, 152, 125, 103, 94, 106]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",43.8,80.0,60.0,5,"{""thumb"": 46, ""index"": 52, ""middle"": 60, ""ring"": 64, ""little"": 59}",一般,False
2026-06-24 10:23:15,张开手训练,"[190, 150, 125, 101, 92, 106]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",42.6,80.0,60.0,5,"{""thumb"": 46, ""index"": 53, ""middle"": 62, ""ring"": 66, ""little"": 60}",一般,False
2026-06-24 10:23:15,张开手训练,"[190, 150, 125, 100, 90, 106]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",43.0,80.0,60.0,5,"{""thumb"": 44, ""index"": 52, ""middle"": 63, ""ring"": 66, ""little"": 60}",良好,False
2026-06-24 10:23:15,张开手训练,"[190, 150, 125, 100, 90, 106]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",43.4,80.0,60.0,5,"{""thumb"": 43, ""index"": 53, ""middle"": 62, ""ring"": 65, ""little"": 60}",良好,False
2026-06-24 10:23:15,张开手训练,"[190, 150, 125, 100, 90, 106]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",43.4,80.0,60.0,5,"{""thumb"": 44, ""index"": 52, ""middle"": 62, ""ring"": 65, ""little"": 60}",良好,False
2026-06-24 10:23:15,张开手训练,"[190, 150, 125, 100, 90, 106]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",43.2,80.0,60.0,5,"{""thumb"": 44, ""index"": 52, ""middle"": 62, ""ring"": 66, ""little"": 60}",良好,False
2026-06-24 10:23:15,张开手训练,"[190, 150, 124, 100, 90, 106]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",42.6,80.0,60.0,5,"{""thumb"": 45, ""index"": 53, ""middle"": 63, ""ring"": 66, ""little"": 60}",良好,False
2026-06-24 10:23:15,张开手训练,"[190, 150, 122, 98, 90, 106]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",42.8,80.0,60.0,5,"{""thumb"": 44, ""index"": 54, ""middle"": 63, ""ring"": 65, ""little"": 60}",良好,False
2026-06-24 10:23:15,张开手训练,"[190, 150, 122, 98, 90, 106]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",42.8,80.0,60.0,5,"{""thumb"": 46, ""index"": 53, ""middle"": 62, ""ring"": 65, ""little"": 60}",良好,False
2026-06-24 10:23:15,张开手训练,"[190, 150, 122, 96, 90, 106]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",42.4,80.0,60.0,5,"{""thumb"": 42, ""index"": 54, ""middle"": 64, ""ring"": 67, ""little"": 61}",良好,False
2026-06-24 10:23:15,张开手训练,"[190, 150, 122, 96, 90, 106]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",43.6,80.0,60.0,5,"{""thumb"": 43, ""index"": 53, ""middle"": 62, ""ring"": 65, ""little"": 59}",良好,False
2026-06-24 10:23:15,张开手训练,"[190, 150, 122, 96, 90, 106]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",43.4,80.0,60.0,5,"{""thumb"": 45, ""index"": 52, ""middle"": 62, ""ring"": 65, ""little"": 59}",良好,False
2026-06-24 10:23:15,张开手训练,"[190, 150, 122, 96, 90, 106]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",43.4,80.0,60.0,5,"{""thumb"": 43, ""index"": 53, ""middle"": 62, ""ring"": 65, ""little"": 60}",良好,False
2026-06-24 10:23:15,张开手训练,"[190, 152, 122, 98, 90, 106]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",44.8,80.0,60.0,5,"{""thumb"": 42, ""index"": 52, ""middle"": 60, ""ring"": 63, ""little"": 59}",良好,False
2026-06-24 10:23:15,张开手训练,"[190, 152, 122, 98, 90, 106]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",44.8,80.0,60.0,5,"{""thumb"": 42, ""index"": 52, ""middle"": 60, ""ring"": 63, ""little"": 59}",良好,False
2026-06-24 10:23:15,张开手训练,"[190, 150, 122, 98, 90, 106]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",43.6,80.0,60.0,5,"{""thumb"": 46, ""index"": 52, ""middle"": 61, ""ring"": 64, ""little"": 59}",良好,False
2026-06-24 10:23:15,张开手训练,"[190, 150, 122, 98, 90, 106]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",44.0,80.0,60.0,5,"{""thumb"": 44, ""index"": 52, ""middle"": 60, ""ring"": 64, ""little"": 60}",良好,False
2026-06-24 10:23:15,张开手训练,"[190, 150, 122, 98, 90, 106]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",44.0,80.0,60.0,5,"{""thumb"": 44, ""index"": 52, ""middle"": 61, ""ring"": 64, ""little"": 59}",良好,False
2026-06-24 10:23:15,张开手训练,"[190, 150, 122, 98, 90, 106]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",44.2,80.0,60.0,5,"{""thumb"": 43, ""index"": 52, ""middle"": 61, ""ring"": 64, ""little"": 59}",良好,False
2026-06-24 10:23:15,张开手训练,"[190, 150, 122, 98, 90, 106]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",44.6,80.0,60.0,5,"{""thumb"": 42, ""index"": 52, ""middle"": 61, ""ring"": 63, ""little"": 59}",良好,False
2026-06-24 10:23:15,张开手训练,"[190, 150, 122, 98, 90, 106]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",43.4,80.0,60.0,5,"{""thumb"": 43, ""index"": 53, ""middle"": 62, ""ring"": 65, ""little"": 60}",良好,False
2026-06-24 10:23:15,张开手训练,"[190, 150, 122, 98, 90, 106]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",44.2,80.0,60.0,5,"{""thumb"": 42, ""index"": 52, ""middle"": 62, ""ring"": 64, ""little"": 59}",良好,False
2026-06-24 10:23:15,张开手训练,"[190, 150, 122, 98, 90, 106]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",44.8,80.0,60.0,5,"{""thumb"": 43, ""index"": 52, ""middle"": 60, ""ring"": 63, ""little"": 58}",良好,False
2026-06-24 10:23:15,张开手训练,"[190, 150, 122, 98, 90, 106]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",44.6,80.0,60.0,5,"{""thumb"": 44, ""index"": 52, ""middle"": 60, ""ring"": 63, ""little"": 58}",良好,False
2026-06-24 10:23:15,张开手训练,"[190, 152, 122, 100, 92, 106]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",46.0,80.0,60.0,5,"{""thumb"": 41, ""index"": 51, ""middle"": 59, ""ring"": 61, ""little"": 58}",良好,False
2026-06-24 10:23:16,张开手训练,"[190, 152, 122, 100, 92, 106]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",45.2,80.0,60.0,5,"{""thumb"": 42, ""index"": 52, ""middle"": 60, ""ring"": 62, ""little"": 58}",良好,False
