timestamp,action,pose,target_robot_pose,target_finger_scores,completion,hit_threshold,reset_threshold,hold_frames,finger_scores,stability,counted
2026-06-24 10:11:21,张开手训练,"[253, 248, 255, 250, 251, 246]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",97.6,80.0,60.0,5,"{""thumb"": 4, ""index"": 0, ""middle"": 2, ""ring"": 2, ""little"": 4}",良好,False
2026-06-24 10:11:21,张开手训练,"[253, 248, 255, 250, 251, 246]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",98.2,80.0,60.0,5,"{""thumb"": 3, ""index"": 0, ""middle"": 2, ""ring"": 1, ""little"": 3}",良好,False
2026-06-24 10:11:21,张开手训练,"[253, 248, 255, 250, 251, 246]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",98.0,80.0,60.0,5,"{""thumb"": 4, ""index"": 0, ""middle"": 2, ""ring"": 1, ""little"": 3}",良好,False
2026-06-24 10:11:21,张开手训练,"[253, 248, 255, 250, 251, 246]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",98.0,80.0,60.0,5,"{""thumb"": 4, ""index"": 0, ""middle"": 2, ""ring"": 1, ""little"": 3}",良好,False
2026-06-24 10:11:21,张开手训练,"[253, 248, 255, 250, 251, 246]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",97.8,80.0,60.0,5,"{""thumb"": 2, ""index"": 0, ""middle"": 3, ""ring"": 2, ""little"": 4}",良好,False
2026-06-24 10:11:21,张开手训练,"[252, 248, 255, 250, 251, 246]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",97.8,80.0,60.0,5,"{""thumb"": 5, ""index"": 0, ""middle"": 2, ""ring"": 1, ""little"": 3}",良好,False
2026-06-24 10:11:21,张开手训练,"[252, 248, 255, 250, 251, 246]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",98.0,80.0,60.0,5,"{""thumb"": 5, ""index"": 0, ""middle"": 1, ""ring"": 1, ""little"": 3}",良好,False
2026-06-24 10:11:22,张开手训练,"[252, 248, 255, 250, 251, 246]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",97.4,80.0,60.0,5,"{""thumb"": 4, ""index"": 0, ""middle"": 3, ""ring"": 2, ""little"": 4}",良好,False
2026-06-24 10:11:22,张开手训练,"[252, 248, 255, 250, 251, 246]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",97.8,80.0,60.0,5,"{""thumb"": 5, ""index"": 0, ""middle"": 2, ""ring"": 1, ""little"": 3}",良好,False
2026-06-24 10:11:22,张开手训练,"[252, 248, 255, 250, 251, 246]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",97.6,80.0,60.0,5,"{""thumb"": 4, ""index"": 0, ""middle"": 2, ""ring"": 2, ""little"": 4}",良好,False
2026-06-24 10:11:22,张开手训练,"[252, 248, 255, 250, 251, 246]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",98.0,80.0,60.0,5,"{""thumb"": 3, ""index"": 0, ""middle"": 2, ""ring"": 1, ""little"": 4}",良好,False
2026-06-24 10:11:22,张开手训练,"[252, 248, 255, 250, 251, 246]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",97.6,80.0,60.0,5,"{""thumb"": 3, ""index"": 0, ""middle"": 2, ""ring"": 2, ""little"": 5}",良好,False
2026-06-24 10:11:22,张开手训练,"[252, 248, 255, 250, 251, 246]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",98.0,80.0,60.0,5,"{""thumb"": 1, ""index"": 1, ""middle"": 2, ""ring"": 2, ""little"": 4}",良好,False
2026-06-24 10:11:22,张开手训练,"[252, 248, 255, 250, 251, 246]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",97.6,80.0,60.0,5,"{""thumb"": 1, ""index"": 2, ""middle"": 3, ""ring"": 2, ""little"": 4}",良好,False
2026-06-24 10:11:22,张开手训练,"[252, 248, 252, 248, 251, 246]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",96.0,80.0,60.0,5,"{""thumb"": 1, ""index"": 5, ""middle"": 6, ""ring"": 4, ""little"": 4}",良好,False
2026-06-24 10:11:22,张开手训练,"[252, 250, 248, 244, 248, 246]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",94.6,80.0,60.0,5,"{""thumb"": 0, ""index"": 8, ""middle"": 9, ""ring"": 6, ""little"": 4}",良好,False
2026-06-24 10:11:22,张开手训练,"[252, 250, 242, 238, 244, 246]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",92.0,80.0,60.0,5,"{""thumb"": 1, ""index"": 13, ""middle"": 14, ""ring"": 8, ""little"": 4}",良好,False
2026-06-24 10:11:22,张开手训练,"[252, 250, 234, 230, 236, 244]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",85.6,80.0,60.0,5,"{""thumb"": 4, ""index"": 18, ""middle"": 22, ""ring"": 22, ""little"": 6}",良好,False
2026-06-24 10:11:22,张开手训练,"[250, 247, 226, 224, 228, 241]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",83.0,80.0,60.0,5,"{""thumb"": 7, ""index"": 24, ""middle"": 20, ""ring"": 24, ""little"": 10}",良好,False
2026-06-24 10:11:22,张开手训练,"[250, 249, 220, 218, 220, 237]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",84.4,80.0,60.0,5,"{""thumb"": 0, ""index"": 21, ""middle"": 22, ""ring"": 24, ""little"": 11}",良好,False
2026-06-24 10:11:22,张开手训练,"[250, 247, 217, 214, 218, 233]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",84.8,80.0,60.0,5,"{""thumb"": 6, ""index"": 18, ""middle"": 21, ""ring"": 18, ""little"": 13}",良好,False
2026-06-24 10:11:22,张开手训练,"[250, 246, 217, 212, 218, 233]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",87.2,80.0,60.0,5,"{""thumb"": 6, ""index"": 16, ""middle"": 19, ""ring"": 13, ""little"": 10}",良好,False
2026-06-24 10:11:22,张开手训练,"[250, 248, 212, 207, 213, 233]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",83.8,80.0,60.0,5,"{""thumb"": 0, ""index"": 24, ""middle"": 24, ""ring"": 23, ""little"": 10}",良好,False
2026-06-24 10:11:22,张开手训练,"[250, 250, 204, 200, 205, 225]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",78.4,80.0,60.0,5,"{""thumb"": 0, ""index"": 28, ""middle"": 29, ""ring"": 30, ""little"": 21}",良好,False
2026-06-24 10:11:22,张开手训练,"[250, 250, 212, 200, 197, 217]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",82.0,80.0,60.0,5,"{""thumb"": 0, ""index"": 8, ""middle"": 21, ""ring"": 37, ""little"": 24}",良好,False
2026-06-24 10:11:22,张开手训练,"[250, 250, 220, 208, 205, 220]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",96.0,80.0,60.0,5,"{""thumb"": 0, ""index"": 1, ""middle"": 3, ""ring"": 6, ""little"": 10}",良好,False
2026-06-24 10:11:22,张开手训练,"[250, 250, 228, 216, 213, 228]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",99.8,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 1}",良好,False
2026-06-24 10:11:22,张开手训练,"[250, 250, 235, 224, 221, 235]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",99.8,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 1, ""little"": 0}",良好,False
2026-06-24 10:11:22,张开手训练,"[250, 250, 240, 232, 229, 240]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",99.8,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 1, ""little"": 0}",良好,False
2026-06-24 10:11:22,张开手训练,"[250, 250, 244, 238, 236, 244]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",100.0,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",一般,False
2026-06-24 10:11:22,张开手训练,"[250, 250, 247, 242, 241, 247]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",100.0,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",一般,False
2026-06-24 10:11:22,张开手训练,"[250, 250, 249, 245, 244, 249]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",99.8,80.0,60.0,5,"{""thumb"": 1, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",一般,False
2026-06-24 10:11:22,张开手训练,"[250, 250, 250, 248, 247, 250]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",99.8,80.0,60.0,5,"{""thumb"": 1, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",一般,False
2026-06-24 10:11:22,张开手训练,"[250, 250, 250, 250, 248, 250]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",99.6,80.0,60.0,5,"{""thumb"": 1, ""index"": 0, ""middle"": 0, ""ring"": 1, ""little"": 0}",一般,False
2026-06-24 10:11:22,张开手训练,"[250, 250, 250, 250, 248, 250]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",99.2,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 1, ""ring"": 2, ""little"": 1}",一般,False
2026-06-24 10:11:22,张开手训练,"[250, 250, 250, 250, 246, 250]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",98.0,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 3, ""ring"": 5, ""little"": 2}",一般,False
2026-06-24 10:11:22,张开手训练,"[250, 250, 250, 250, 243, 245]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",95.8,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 3, ""ring"": 8, ""little"": 10}",良好,False
2026-06-24 10:11:23,张开手训练,"[250, 250, 250, 245, 235, 237]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",89.4,80.0,60.0,5,"{""thumb"": 0, ""index"": 1, ""middle"": 10, ""ring"": 20, ""little"": 22}",良好,False
2026-06-24 10:11:23,张开手训练,"[250, 250, 250, 237, 227, 229]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",85.8,80.0,60.0,5,"{""thumb"": 0, ""index"": 2, ""middle"": 17, ""ring"": 26, ""little"": 26}",良好,False
2026-06-24 10:11:23,张开手训练,"[250, 250, 242, 229, 219, 221]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",74.8,80.0,60.0,5,"{""thumb"": 0, ""index"": 15, ""middle"": 33, ""ring"": 39, ""little"": 39}",良好,False
2026-06-24 10:11:23,张开手训练,"[250, 250, 234, 221, 211, 213]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",71.2,80.0,60.0,5,"{""thumb"": 1, ""index"": 20, ""middle"": 37, ""ring"": 45, ""little"": 41}",一般,False
2026-06-24 10:11:23,张开手训练,"[250, 250, 226, 213, 203, 205]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",67.2,80.0,60.0,5,"{""thumb"": 1, ""index"": 26, ""middle"": 43, ""ring"": 50, ""little"": 44}",一般,False
2026-06-24 10:11:23,张开手训练,"[250, 250, 218, 205, 195, 197]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",62.2,80.0,60.0,5,"{""thumb"": 1, ""index"": 36, ""middle"": 49, ""ring"": 55, ""little"": 48}",一般,False
2026-06-24 10:11:23,张开手训练,"[250, 250, 210, 197, 187, 189]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",58.8,80.0,60.0,5,"{""thumb"": 4, ""index"": 43, ""middle"": 53, ""ring"": 57, ""little"": 49}",一般,False
2026-06-24 10:11:23,张开手训练,"[250, 250, 202, 189, 179, 181]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",57.4,80.0,60.0,5,"{""thumb"": 3, ""index"": 44, ""middle"": 55, ""ring"": 59, ""little"": 52}",一般,False
2026-06-24 10:11:23,张开手训练,"[250, 248, 194, 181, 171, 173]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",52.6,80.0,60.0,5,"{""thumb"": 5, ""index"": 55, ""middle"": 61, ""ring"": 60, ""little"": 56}",一般,False
2026-06-24 10:11:23,张开手训练,"[250, 248, 186, 173, 163, 165]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",51.6,80.0,60.0,5,"{""thumb"": 5, ""index"": 59, ""middle"": 60, ""ring"": 59, ""little"": 59}",一般,False
2026-06-24 10:11:23,张开手训练,"[250, 248, 178, 165, 155, 157]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",51.8,80.0,60.0,5,"{""thumb"": 4, ""index"": 59, ""middle"": 59, ""ring"": 59, ""little"": 60}",一般,False
2026-06-24 10:11:23,张开手训练,"[250, 248, 170, 157, 147, 149]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",52.8,80.0,60.0,5,"{""thumb"": 1, ""index"": 59, ""middle"": 58, ""ring"": 58, ""little"": 60}",一般,False
2026-06-24 10:11:23,张开手训练,"[250, 248, 162, 149, 139, 141]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",53.2,80.0,60.0,5,"{""thumb"": 1, ""index"": 58, ""middle"": 57, ""ring"": 57, ""little"": 61}",一般,False
2026-06-24 10:11:23,张开手训练,"[250, 248, 154, 141, 132, 133]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",52.8,80.0,60.0,5,"{""thumb"": 4, ""index"": 58, ""middle"": 57, ""ring"": 57, ""little"": 60}",一般,False
2026-06-24 10:11:23,张开手训练,"[250, 248, 146, 134, 127, 126]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",53.6,80.0,60.0,5,"{""thumb"": 4, ""index"": 57, ""middle"": 56, ""ring"": 56, ""little"": 59}",一般,False
2026-06-24 10:11:23,张开手训练,"[250, 248, 138, 128, 123, 120]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",53.2,80.0,60.0,5,"{""thumb"": 3, ""index"": 57, ""middle"": 57, ""ring"": 57, ""little"": 60}",一般,False
2026-06-24 10:11:23,张开手训练,"[250, 248, 130, 123, 120, 115]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",53.2,80.0,60.0,5,"{""thumb"": 1, ""index"": 58, ""middle"": 57, ""ring"": 57, ""little"": 61}",一般,False
2026-06-24 10:11:23,张开手训练,"[250, 248, 124, 119, 117, 111]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",52.8,80.0,60.0,5,"{""thumb"": 1, ""index"": 58, ""middle"": 58, ""ring"": 58, ""little"": 61}",一般,False
2026-06-24 10:11:23,张开手训练,"[250, 248, 120, 116, 114, 108]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",52.8,80.0,60.0,5,"{""thumb"": 1, ""index"": 58, ""middle"": 58, ""ring"": 58, ""little"": 61}",一般,False
2026-06-24 10:11:23,张开手训练,"[250, 248, 117, 114, 112, 106]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",52.8,80.0,60.0,5,"{""thumb"": 2, ""index"": 57, ""middle"": 58, ""ring"": 58, ""little"": 61}",一般,False
2026-06-24 10:11:23,张开手训练,"[250, 248, 115, 112, 112, 104]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",52.4,80.0,60.0,5,"{""thumb"": 3, ""index"": 58, ""middle"": 58, ""ring"": 58, ""little"": 61}",一般,False
2026-06-24 10:11:23,张开手训练,"[250, 248, 114, 112, 112, 104]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",52.8,80.0,60.0,5,"{""thumb"": 3, ""index"": 57, ""middle"": 58, ""ring"": 58, ""little"": 60}",一般,False
2026-06-24 10:11:23,张开手训练,"[250, 248, 114, 112, 112, 104]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",53.0,80.0,60.0,5,"{""thumb"": 3, ""index"": 57, ""middle"": 58, ""ring"": 57, ""little"": 60}",一般,False
2026-06-24 10:11:23,张开手训练,"[250, 248, 114, 112, 112, 104]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",52.8,80.0,60.0,5,"{""thumb"": 3, ""index"": 57, ""middle"": 58, ""ring"": 58, ""little"": 60}",一般,False
2026-06-24 10:11:23,张开手训练,"[250, 248, 114, 112, 112, 104]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",53.0,80.0,60.0,5,"{""thumb"": 2, ""index"": 57, ""middle"": 58, ""ring"": 58, ""little"": 60}",一般,False
2026-06-24 10:11:23,张开手训练,"[250, 248, 114, 112, 112, 104]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",53.6,80.0,60.0,5,"{""thumb"": 2, ""index"": 56, ""middle"": 57, ""ring"": 57, ""little"": 60}",一般,False
2026-06-24 10:11:23,张开手训练,"[250, 248, 114, 112, 112, 104]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",53.0,80.0,60.0,5,"{""thumb"": 2, ""index"": 57, ""middle"": 58, ""ring"": 58, ""little"": 60}",良好,False
2026-06-24 10:11:23,张开手训练,"[250, 248, 114, 112, 112, 104]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",53.0,80.0,60.0,5,"{""thumb"": 2, ""index"": 57, ""middle"": 58, ""ring"": 58, ""little"": 60}",良好,False
2026-06-24 10:11:23,张开手训练,"[250, 248, 114, 112, 112, 104]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",53.0,80.0,60.0,5,"{""thumb"": 2, ""index"": 57, ""middle"": 58, ""ring"": 58, ""little"": 60}",良好,False
2026-06-24 10:11:23,张开手训练,"[250, 248, 114, 112, 112, 104]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",53.8,80.0,60.0,5,"{""thumb"": 2, ""index"": 56, ""middle"": 57, ""ring"": 57, ""little"": 59}",良好,False
2026-06-24 10:11:24,张开手训练,"[250, 248, 114, 112, 112, 104]","[255, 255, 255, 255, 255, 255]","{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",53.6,80.0,60.0,5,"{""thumb"": 2, ""index"": 57, ""middle"": 57, ""ring"": 57, ""little"": 59}",良好,False
